"TicketID","Description"
"967155","Create report to show active grantcount at point in history        Darren has requested a review of active grant count over the last ten years. I need a report that provides the active number of grants at that moment in time. For example, active grant count in Sept 2008 - I would like to know what the number of active grants were back in Sept 2008 (last day)."
"965739","I cannot “unit confirm” this fund request."
"965713","Grants not reflected in the GBS report"
"964459","Add ability to tag date of tax documents        Please allow users to be able to tag the date of the following Tax Documents in the Grantee File of the Grantee Record.  The metadata tagging should allow the user to select a single date (and not a range of dates). This is not a high priority item.    - Basic Affidavit  - Business registration papers  - EIN Documentation  - Equivalency Affidavit  - Financial statements  - Governing papers  - Governmental Unit Affidavit  - Internal–Exempt Purpose Memo  - Internal–Tax Determination Memo  - IRS determination letter  - Legal Name Change documentation  - Lobbying Clarification Statement  - OFAC documentation  - Official Gazette–Mexican Article 97 Charity  - Opinion of Counsel  - Public Support Test"
"964223","permanent fix for PA numberng of FAP is not working        permanent fix for PA numberng of FAP is not working(ccl757)"
"963954","Grant letter erroneously finalized. Req. 121341        The grant letter and pink form for grant req. 121341 were incorrectly finalized (someone other mistakenly thought my To Do list was theirs).     The grant has not been approved.     Can you please roll back the grant file so that the pink form and grant letter are no longer in the file and can be regenerated after approval?"
"963851","PA numberng of FAP is not working    All approved FAPs for 2014 show the same PA number as 01490000.  Needs to be corrected urgently before charges are posted to GP. [see attached list]"
"962364","Hi There,       I cannot “unit confirm” this fund request from Office-wide El Salvador for $110k.       Could you please guide me on how to do it?       Thanks,"
"961932","Cannot edit the Cost Center Internet Rights        User has problem to fund request from the cost center, and during the troubleshooting, the cost center owner cannot be updated -- nothing is changed although the system said update succeed"
"961530","Total Approval amount in GBS FAP report does not match        FAP approval does not tie between the following reports: GBS FAP Balance Summary GBS FAP Balance Detail"
"961469","Problem Grant Recommendation-121068 (1).docx   Problem Description RGA document not opening"
"961282","GNL formatting changes for Elaine's signature are needed        	 Minor formatting changes are needed to the GNL in order for Elaine's signature to appear properly in both DocuSign and when she adds her GBS signature via the To Do List function. Please see the attached for detailed instructions. [Note: we have a workaround so this is not urgent.]"
"961274","grants not reflected in the GBS report     	 There are three grants that are in GP as of January 14th but not reflected in the GBS report. Grant #121339 Grant #121336 Grant #121337"
"960123",""My Due Report" shows blank on Liaison Full Name   although the grant has a grant liaison"
"958422","Unable to produce Docket for Individuals - Standard Report        When I select the report I receive the message:    Sorry, something went wrong   An unexpected error has occurred.   Technical Details      Troubleshoot issues with Microsoft SharePoint Foundation.   Correlation ID: 00000000-0000-0000-0000-000000000000   Date and Time: 1/13/2014 9:39:44 AM"
"958061","req# 120969 does not show up in anyone’s TDL"
"958059","Req # 118090 still on the GSR/PO list"
"958051","Re-assign the transaction type to decrease when the Decrease is   approved"
"952317","Receive error "The target amount must be same as sum of amount" when trying to make a payment OK-to-Pay       PA#0130-0230"
"951622","[KZ20140109]: If we cannot resolve it by 8:30, please do needed data fix then insert a TDL task on Daren's TDL. We need Darren to click on the approval on tdl tonight (he starts do it around 9), even if this means we need to clean up data tomorrow.   [QS20140109]: We create TDL manually for the president, we will issue data fix after president approve.   this is scripts for create president tdl:  EXEC InsertToDOlist 'PRESAPP','President',4863,121064,'F8D43BF8-986F-42AB-B490-D0FEDC5BDF2A','NEW','N'"
"950124","No Data Available       NY FY 2014 Availability and Approvals report shows "No Data Available" for Jan 2014 for Good Neighbor Committee.   Benchmark shows 4%."
"950115","Culetsu, Manuela       The Gsr for req. 113817 is locked. Rocio Cordoba cannot edit and approve the gsr."
"950000","View History time-out       when attempting to view history for Req# 119755, the system times out and am not able to view history of grant changes"
"949963","I am unable to make edits on GBS grants related to my Portfolio. On the above example, in the the Grant Description when I click Edit it is blocked out and unable to be edited. This seems to be only me because Buyi and other PO’s do not have the same problem, perhaps this is related to the other GBS problems we were having before?     Please advise."
"949953","password includes another name         This grantee has received my GBS request to enter wire transfer instructions. However this is what he gets and cannot enter data. And could you please help, me in identifying why the password includes another name?"
"949935","Needs to reset her Grantee password        Needs to reset her Grantee password"
"949058","Hi There,     This grantee has received my GBS request to enter wire transfer instructions.     However this is what he gets and cannot enter data.     And could you please help, me in identifying why the password includes another name?"
"948488","Prior Year Decreases are showing as Current Year in GP and in Reports        See $2,095,442.00 decrease approved 2014/01/07"
"948449","Cannot open old version of a RGA document in VGF (Req#121906)       nothing happen after user select the version and click on download.  The document has 10 version, but version 1-6 do not work.  Its versions in Sharepoint work fine"
"947508","Organizational Profile is being duplicated in the body of the RGA    RGA Req# 121791 to Egyptian Family Health Society, Organizational Profile is being duplicated and failed to delete"
"945803","Unable to generate report reminder letters      I've been trying for serveral days to generate report reminder letters but have not been able to generate them and am getting a lot of different error messages."
"945751","OLS Pink Form and GNL Approval showing up on Ricardo's To Do List      "OLS Pink Form and GNL Approval" is showing up on Ricardo's To Do List but he does not need to see this category.  Please remove it from his To Do List.  See attached screenshot."
"945573","GPU Pink Form and GNL Finalization shows invalid grants      116586  118481"
"945246","unable to edit payment for request #120860      unable to edit payment for request #120860 from request action menu. need to go to my pending payments list to edit"
"945194","Need to change GNL date, please      Re: grant 0135-1502 - Guardian News and Media Limmited GNL, originally dated October 29, 2013, has been updated and new date is January 7, 2014.     Thank you!"
"944789","Hi there, In monthly subject report prepared by Salim, appears this grant to UCA req # 116828 as EBUGS, however we entered a period extension through 1/31/2014, so it should not be under this list. We checked GBS and as you can confirm the modification was deleted.  However the original approved date mentioned under “manage grant modifications” appears as 1/31/2014. Could you please help us in finding out what could happened to fix this discrepancy? Thanks,"
"944756","Enhancements for the workflow restart screen      Adding fields (not sure what is the best fields for this purpose yet) to show what grant amount or GSR the workflow queue is related to. This would be helpful for users to identify the workflow queue he/she wants to restart. Currently on the Workflow Restart screen, there are multiple workflow queues for each grant, in some cases there could be too many, and users have trouble to find the workflow queue. For example Req#121524 have over 100 workflow queues on the screen (refer to screenshot below). As a result, 18 TDL items were recreated created because wrong workflow queues were restarted by mistake.   2. Display only the latest workflow queue of each workflow for each grant amount or grant. For example, there are total 6 workflow queues for Grant Amount 133948 (see highlighted workflow queue below). Instead of displaying all the 6 workflow queues, displaying ONLY the workflow queue 52376 (latest for Fund Request – V1) and 53823 (latest for GAP - Grant Amount Level - V1) will help to avoid users restarting old workflow queues and also make it easier to find the needed workflow queue."
"943064","Unable to input FAP budget modification      FAP 117082. When I click on the magnifying glass in order to bring up a new account code, I am getting one account code "Publications" and no other choices.  As a result, I am not able to modify the FAP budget."
"942707","Action (Req. # 121915) is not changing status to Unit Confirmed      I Unit Confimred this action from my TDL and it disappearead from my TDL.  However, even after refreshing, and closing and opening GBS/Browser, the status of this action is still showing as "GM Confirmed".   Please look into this ASAP. Thanks. Anil 1/6/14"
"942534","Reminder saved incorrectly       An e-mail regarding reminder for reports due of Grant No: 0135-1180 is showing in the e-mail list of the grantee Brazilian Institute for Social and Economic Analysis - IBASE (totally unrelated).  This is not a significant problem if it happened only in this particular case.  I'm reporting it so that you may verify if it is a one time error or a recurrent problem."
"942527","DW error due to FY2101 Budget record       DW keeping the fiscal year data at the maximum of “2100” only. So while generating the Fiscalcalendarkey column for this fact table using this fiscal year it produce error."
"942517","Request for grantee to confirm EPI is not being sent automatically       There are payments scheduled for grants 01206080 and 01206078, the EPI confirmed date is &gt; 9 months, but no automatic e-mail was sent to grantee to request EPI confirmation (I've just sent an e-mail myself)."
"942402","need to change grant status on GSR         GSR grant status for Catholic Charities needs to be corrected to 07-Closed with satisfactory reporting; request #119927"
"942225","Approved PRIs show up on the TDL"
"937508","Please change status of reports from Under Review to Adequate         A GSR was processed without changing the reporting status.  Please change the status of the Reports for the end date of 9/30/2012 from Under Review to Adequate for Request 113609.  See message attached."
"936074","Both Katherine and I have found GBS Document Generator is missing from our Word Document.  Unable to refresh or save RGA recommendation memo.  We tried with Req#121648.  Please check why this has happened.  Many thanks."
"935837","Cannot perform Edit Report for a specific report requirement"
"935286","Subject:  PLAY is not working...pls see attached file"
"935115","DW run into error because the TargetApprovalPeriodType and ApprovalPeriodType are not sync       while the TargetApprovalPeriodType is Fiscal Quarter, the database show the approvalperiodtype is Jan"
"933718","Unable to upload  Narrative Report for FY2013, Edit Schedule,"
"929552","Test - H.Kwok Testing how to create a problem from an incident"
"923143","New Process for Diversion/Verification data entry for ER Report         I've received the go-ahead from Legal Services to revise the Diversion/Verification data entry process for the ER Report.  Grants Managers will (as always) review their ER grants with the Primary Grantmaker.  They will prepare a memo confirming that this review has been done and either stating that there were no suspected diversions or listing any.  They will manually enter any suspected diversions (rarely more than one a year -- if that).  When that has been done, we would like all 2013 ER records to have the default entries for Diversion/Verification globally changed from "Not Determined" to "No Diversion"/"Not Verified." This will probably be sometime in February or early March; but I'd like us to be able to test it by the first week in February."
"920332","Can a grant supplement be unlinked?        Can Req. 119140 be unlinked from #117192? (WestEd)  They are not supplements and were linked as supplements by mistake."
"920056","user cannot log into the Grantee Access          Two of China grantees cannot log on Grantee Access on GBS. Please create a ticket for this issue and assign to related team."
"908565","When I generate a RGA from GBS, and then “save to VGF”, nothing gets saved, and I lose whatever I wrote in the RGA (there’s no error message, so I only know this happens when I go back to edit the RGA in GBS and there’s no content). This appears to be happening both on my desktop and laptop."
"908200","There is no straightforward way to identify global grants data for the website.  Every time an initiative moves the report needs to be re-jiggered, not always successfully.  After discussions with the Office of Communications, it was agreed that I should request the addition of a field at the ACTION level to indicate whether or not a particular grant is global.  It would normally be checked off pre-approval by the grant maker or grants manager but would also need to be updatable post-approval."
"907603","Report Request from China Office        See attached email.  Report needed by Friday, Dec. 27."
"898501","Unable to open RGA document for editing       #121836:  National Center on Time and Learning.  I'm unable to open the RGA document for editing."
"898323","From:    "Oommen, Anil" &lt;A.Oommen@fordfoundation.org&gt;      Subject:     FW: Bridgespan - Need Board and EPI Update ASAP - Reminder - Req 122522       Date:    December 20, 2013 11:56:52 PM GMT+05:30      To:    "Zhao, Kevin" &lt;K.Zhao@fordfoundation.org&gt;, GlobalServiceDesk &lt;GlobalServiceDesk@fordfoundation.org&gt;      Cc:    "Herman, Cary" &lt;C.Herman@fordfoundation.org&gt;        Could you please help with this ASAP?    Thanks    Anil           From:    Cowen, Tod [mailto:Tod.Cowen@bridgespan.org]   Sent:  Friday, December 20, 2013 1:16 PM  To:  Oommen, Anil  Cc:  DeGiovanni, Frank; Bennett, Lisa; Etzel, Michael  Subject:  RE: Bridgespan - Need Board and EPI Update ASAP - Reminder - Req 122522          Anil—I’ve received the emails, but cannot access the site. Tod"
"898013","This grantee is unable to login to grantee access.             Thanks             rowena"
"894172","Grantees are unable to furnish banking information via grantee access.       Grantees are unable to furnish electronic payment instructions using grantee access.  They keep getting error messages that the credentials provided are invalid.  Would you please urgently investigate? I have tried to log in as well and I get the same error."
"893678","Dear GSD,        Two of China grantees cannot log on Grantee Access on GBS. Please create a ticket for this issue and assign to related team.        Thanks and regards,     Ning"
"891316","Unable to view RGA document versions and header missing from first page of RGA text    Req. #121836 Header is missing from first page of RGA text Unable to view RGA document versions"
"891286","Grant (req#121749) shown twice on Susan's TDL    the grant from GNC displayed twice on Susan's TDL"
"891228","Grantee unable to log on to Grantee Access    After providing Charles Shah of the After-School Corporation with a new User ID and password, he tried to log on and got the following message: "The credentials provided were invalid.""
"891217","Req #121915 - Incorrect Reporting Reqs Generated    Reporting reqs for 1-year grant duplicated and second set of reports lists "1/1/15 to 12/31/14". I am unable to edit to correct, and regenerating reqs results in same issue.  This is an ER grantee."
"891206","Error on updating Grant-Maker    user receive the cannot unselect uniniative for this CCLOW and funding source its used in Grant Amount funding source when updating grant-make, although no Initiative is changed"
"890258","Dear Helpdesk:             These past two days I have been corresponding with two grantees who have been having trouble accessing the Grantee Access system. I’ve sent them new passwords and have asked them to wait and try again later, but it seems that they cannot access the system, mostly because of password problems. Could you please advise them what should be done…?             To this email I am attaching the email correspondence with them. It may be best if you could contact them directly as we, as Grants Mangers, don’t have access to the Grantee Access system.                    Thank you, Esther Anne"
"888407","Unable to edit RGA.      Unable to open/edit RGA document. Req#121068."
"887850","Hi, when I generate a RGA from GBS, and then “save to VGF”, nothing gets saved, and I lose whatever I wrote in the RGA (there’s no error message, so I only know this happens when I go back to edit the RGA in GBS and there’s no content). This appears to be happening both on my desktop and laptop."
"887690","Workflow returns to idle state without creating tasks after restarting (Req#17966)          the workflow resturns to idle state after restarting and no TDL task was created"
"887215","Grantee was unable to login to the Foundation's Grantee Access website         Sent to grantee a new password but was unable to login to the Foundation's Grantee Access Website and received a message saying "Credentials provided were invalid""
"885312","Error of "cannot unselect uniniative for this CCLOW and   funding source its used in Grant Amount funding source" when updating   grant maker term"
"875908","GSR not appearing on TDL    GSR status is “inProcess GM submit” but GSR is not on PO’s TDL.  Req#118090"
"867454","Update the GSR status       the 2009 GSR for req#17966 were approved, somehow the workflow was re-activated and the GSRs were rejected on Dec 5th.  Please provide datafix to approve the GSRs"
"866732","Rollback payment projection from Disbursement pending to Okay to pay for grant no. 0135-1627   .    change the flag for Aroma Studios – grant no. 0135-1627 from “disbursements pending” to “ok to pay”. Please let me know when this is done."
"866244","Grant request amounts not on TDL        User reports 6 amounts not on TDL to GM Confirm  121980  122012  122013  122015  122062"
"865910","Grantee EPI does not match what Grantee entered.      For grantee Aroma Studios Limited (profile 33027)...the grantee entered EPI and was sent letter confirming account number...however, on grant, EPI shows account ending with a different number that is incorrect and also shows as grantee entered....request # 120663....needs to be resolved ASAP as grantee is scheduled to receive payment 12/11/2013."
"864972","reminder letters cannot be saved to GBS -- 854549         User is unable to save reminder letters in GBS and getting the an error message."
"864157","Attached request is not appearing on my TDL. I would like to GM confirm."
"855126","Unable to upload documents to the VGF.      I tried to upload 2 proposals and one narrative report, and was unable to upload any of these documents.  See errors attached.  Also, Easy Upload is not showing in my outlook."
"854550","GBS Is Unable To Upload Documents"
"854549","reminder letters cannot be saved to GBS"
"853044","GC Approved grants do not appear on Presidential TDL.      permanent fix for CCL682 and CCL653."
"853028","Requests for 11/27 and 12/5 still show Scheduled for Approval.      Two Requests 120345 and 120353 for the Weekly Approval of 11/27 and one Request 121097 for Weekly Approval of 12/5 were approved by General Counsel today, but do not show if these Requests were approved by the President, as the Weekly Agenda shows Scheduled for Approval."
"853015","Adjust second decrease which was done inadvertently - Request 115294 .      Two decreases were processed for the same amount of $671, and the grant record shows a negative ($671).  Please adjust the second decrease which was processed inadvertently so that the grant shows a zero balance."
"852272","Grant amounts to be GM/Unit confirmed are not on TDL    120438 (SVA).  I deleted the original grant amount in order to add an approach.  I added back two grant amounts at the Fund Request level.  These grant amounts are not on my TDL so I can't GM or Unit Confirm them."
"851804","GBS- My Budget link error / 848740    Sena Segbedzi was unable to access the “My Budget” link in the FordGBS webpage, whereas the other links are working fine."
"851793","Need to update metadata for Endowment report but cannot.    ------ Original message ------ From: Mngolia, Anna Date: 2013/12/03 05:35 To: Zhao, Kevin; Subject:Endowment Reports -- Grant No. 1090-0446 Hi Kevin,   I’m not sure that we every completed this exercise.  Kindly update the tags for the following documents to Endowment reports so that I can close the grant:   CFK 2011 Audit  3/1/2011-7/31/2012 pdf CFK 18-Month Audited Financial Statements Final Oct 2010 03/01/2010-02/28/2011 Endowment-Other pdf (uploaded on 11/22/2013) 1/1/2012-6/30/2013   Many thanks, Anna"
"850809","Unable to upload email and attachements with EasyUpload.      User reports not being able to upload email with attachments to VGF using EasyUpload. Error message indicates system is in a "faulted state". Please see screen shot in attached email."
"849304","Number of EBUGs in Benchmark report do not match GBS count.      The count of EBUGs for the overseas offices on the Benchmark report is different to the count of EBUGs extracted from GBS.  Tow less grants appear on the Benchmark report then from GBS."
"849125","unable to select grant liaison.      	 request #116781 - as grants manager i am unable to select the grant liaison under contact information."
"848726","Please reinstall CCU on my workstation.  I am getting a runtime error when I clicked the icon on my desktop.                 Regards,         Bet   ♥"
"848660","Unable to print recommendations for Weekly approval.      The print shop is unable to print grant recommendation documents for the Weekly approval of 11/27 and 12/5.2013 [see message attached]"
"847514","GSRs not on TDL of PO or Representative    The following five GSRs after approval did not complete the workflow [17966, 118162, 115556, 117329 and 119744].  I restarted the workflow for two but it did not work.  Please review and restart the workflow for all five GSRs."
"847512","GBS allowed GM Confirmation with insufficient funds    When reallocating additional funds to the EOS 2014 Regular Budget, I noticed that confirmed funds exceeded availability.  See attached screen shot.  F.y.i., the system will no longer show this because the additional funds have been added."
"847335","Error and no access.       Below you’ll see a screenshot of the error message I received when I tried to edit a GNL in GBS."
"847178","Change GNL Date in milestones.      Please change the GNL date for Req. 121435 to 11/26/13 instead of 11/8/13 in the Milestones section of the grant page."
"847069","DAG that was approved not showing as approved       Director clicked to approved DAG Request number 121367 (Sundance Institute) on Wednesday Nov. 25 but the action is still "Request Ready for review".  The action is not appearing on any TDL."
"846953","ADP portal access not loading Java properly.  I uninstalled Java 6 r 29 and installed Java 6 r 41."
"846925","Dear GSD,       I keep getting a prompt to install some java thing on ADP.  When I accept the installation, the following error then shows up."
"846798","101 - Includes no lobbying by subgrantees       should not be 101.  Should be a number between 44 and 100.                                            100- Other should remain the last item on the list"
"846792","Last 3 Special Terms and Conditions show a 0 as the condition code       “0-Project Grant with Bifurcated Budget”    ”0-Electioneering prohibition language”    ”0-Matching requirement”"
"838905","Unable to open grant recommendation memo Req. 120895"
"838740","Grant extension approved by GM, should have required PO approval"
"837412","Classification of documents fail upon upload"
"837061","See req# 114468....GM entered modification of end date more than 1 year into future from original end date...approval was automatically finalized by GM....this should have been finalized by RPO"
"836174","Grant 121248 - Re-grant        payment transaction type should be payment instead of refund cancellation."
"835852","From:  Schriever, Teresa    Sent:  Monday, November 25, 2013 8:30 PM   To:  GlobalServiceDesk   Cc:  TA.MEXICO (CompuSlide Consulting)   Subject:  GBS - search by request #      Hi there,   I am trying to enter new grants and consult planning for FY 2014 and the system does not accept request # says I must enter PA# .  Since not yet approved I do not have a number.   Besides I cannot “unit confirm” FY 2014 grants we are starting to recommend.   I know there must be an explanation.   Please help!   Tere"
"835778","Primary or Share column in Grant Amount List shows incorrect data    The attached list is a pullout from GBS of our FY2014 requests. Column J (Primary or Share) looks like it does not get sorted correctly. I keep thinking that the system should be able to tell me when the amount is from the primary grant maker or the contributor (Grant Maker Share). Instead the whole column just reads Grant Maker Share all through which does not help me. For example the first request no. 121203 has two contributions, $230k from the RPO and $150k from the Grant Maker Share but both are indicated as Grant Maker Share. Please check and let me know if you understand differently. I have a number of shared grants and it would be helpful if the system could sort them by Primary or Share grant maker."
"835574","Unable to update Grant Maker records in GBS    The following Grant Maker records cannot be updated in GBS: • Bagwell, Orlando - Freedom of Expression • Harris, Maya - Democracy, Rights and Justice - OVP • Hartford, Kathleen - China (Beijing) I received a warning message that the active period could not be updated...message states: "Active Period cannot be changed - grant maker is used in grant actions" None of the above grant makers have any active grants"
"830650","Error messege in CCU program when trying to send e-mail"
"829291","PRIs with Incorrect Amounts     	 When the PRI records in GBS were updated to replace the existing target amounts (which were the commitment fee amounts) with the actual amount of the PRI, 11 PRIs were not updated.  A list is attached.  Please make the necessary corrections.  The PRI amounts are in Column G, which is highlighted in yellow."
"828405","Approved Req #120581 Still on TDL Confirm Amount    This PRI was approved on 10/17 but is still on TDL under "Confirm Grant Amount""
"828399","PGI still on TDL after grant approval - Request 121294    Please remove PGI from TDL for Request 121294, as the grant has already been approved and  the PGI has already been uploaded to the Grant Files (PA 0135-1646) to The FootballLink Sport. [see attached screen shot]"
"827242","System does not prevent Cost Center of West Africa and Democracy Participation from been over budgetted     	 the Unallocated amount for both cost centers (West Africa in FY2013 and DP in FY2014) are negative (see attached image)"
"827234","Default pool shows in Azman     	 when users (Salim/Deborah) change the owner of the default pool (because Steven is no longer owner of the CC), the default pool is entered into AzMan. this is different from requirement, please check. (see attached image)"
"823460","Unable to upload New Communication"
"817562","When I open my TDL under Grant Approvals it lists 4 RGAs that are approved (121039; 120855; 119902; 120182)  These RGAs also show up on Manuela's TDL as well"
"816842","System gives error when user edit only full name for a pool   permanent fix for CCL624"
"810133","The foundation will now regularly request bifurcated budgets from grantees who are permitted to lobby.  We need a tag for this document for the VGF"
"809775","Same grant shows twice"
"807198","test ticket -"
"807158","Problem while uploading document in grantee profile    User received time-out error message when attempting to upload a document  to the VGF for a grantee record...see attached email with screen grab."
"805632","Grantee unable to enter Grantee Access - Error Message    Grantee Cape Cod Commercial Fishermen's Alliance, Inc. receiving error messages when trying to log onto Grantee Access; occurred Friday 11/1 and again Monday 11/4."
"801846","PRI has moved to new investee      Req. #11578, a PRI to Neighborhood Housing Services of Chicago, has been reassigned to a new investee.  Please move this request from Grantee ID #11948 TO Grantee  ID 33226 (Neighborhood Lending Services).  Since this is a PRI, there are no financial implications."
"791573","GBS - Reports    the following is the content of an email from the end user... Hi there, Marisol Tourné is the Program Assistant for Mario N. Bronfman and Ana Luisa Liguori. Could you please give her attributes to be able to generate reports for them i.e: request, grants, grantees? Thanks, Teresa Schriever Senior Grants Manager and Human Resources Office for Mexico and Central America"
"783970","Unable to delete one specific information item from TDL    See attached: I select the information item in my TDL, click delete and get an error message saying that "At least one item needs to be selected."  This is no big deal, but if this item could be removed from my TDL it would be nice."
"781915","Budget page issue    If a user does not set the My Budget page preference and clicks on My Budget, GBS should display a warning message that “Please set Budget Preference first.”"
"781370","Approval type does not match approval authority"
"776527","Update data from Foundation Center for FY2012"
"759108","Permanent fix for CCL551    the issue with CCL551 is because the updating on ADID (from Upper case to Lower case) was not reflected in AzMan, and GBS authority checking on the ADID is case sensitive."
"747485","Display GBS under maintanence message during nightly job (0:05 -- 0:30)     display the message at proper hour on GBS screen for all users"
"743162","Unable to delete duplicate grantee"
"740859","Grantee List performance tunning"
"737005","Updating GNL Date when GNL is updated after finalization    GNL could be changed after finalization, in this case the GNL date needed to be changed (refer to email from Chris)"
"727049","GBS should allow users to enter Secondary Grantee after approval    While secondaries are usually identified prior to approval these days, they may still occasionally be identified post approval.  We should therefore (as in the past) be able to add secondaries throughout the process, including post approval."
"725578","Capture evidence of approval for appropriation and fund transfers    GBS must require user to attach a document providing evidence and comments that the following (budget) financial transactions have the proper approvals: • Initial Appropriations • Funds Transfers • Funds Increases • Funds Decreases Permission to create and execute the above transactions should continue to be restricted to GIU users."
"725422","Org Assessment approved by Grant Manager    For grantee ID 24673 - Arab Institute of Human Rights, it shows the Grant Manager, Marina Dawoud approved the OA. GMs do not have the authority to approve OAs. There is also an OA on the TDL under PENDING ORGANIZATIONAL ASSESSMENT for the PO, Ghada Abdel Tawab"
"721096","Select All in OGC and Presidential Approval workflow select items across different Presidential Approval Agendas       Select All in OGC and Presidential Approval workflow panel would select TDL items in different Presidential Approval Agendas"
"721085","Legal&amp;Presidential Workflow PhaseII       Update the PinkForm, Rescission, Modification, and RGA workflow to include Presidential and General Counsel approval"
"719940","when grant apprvoal workflow reject reason is empty or one character, workflow is hung    for the reject reason, user have to enter some reason. This is the permanent fi xfor ccl 508"
"719495","On Hold is visible from View To Do List"
"719488","Scheduled for Approval"
"719479","Can this message be changed?"
"718021","PRI - Restricted view to ISS    We need to restrict access to PRI ISS in GBS. Both Susan and Cary have been informed of this. Please call me for details.    Thanks Anil 9/11"
"707079","data conversion to make the postive/negative sign for transaction amount consistent      currently the postive/negative sign for grant transaction amount are handled differently in the transaction database before and after GBS2 deployment; e.g. Req106390  need to make it consistent."
"689633","BANK ACCOUNT AND FULL NAME ON BANK ACCOUNT NOT STORED OR RETAINED ON PAYMENTS SECTION AFTER PAYMENT IS MADE"
"677898","Recommendation for Approval Cover Sheet does not Include Budget Type    I have been advised that my cover sheet review process should be expanded to include funding sources.  Please revise the cover sheets for DAGs, IGs, and grants and FAPs approved by the president to include budget type per the attached examples."
"671264","Grant Increase Panel should display amount of available budget     When requesting to increase a grant amount, system should display available funds based on selected cost center, initiative, and funding source"
"660062","Special Terms and Conditions panel changes    Please see the attached for info on additions to the Special Terms and Conditions panel, as per policy changes."
"652077","Report Type - Not available for Recoverable Grants      Req. # 108784 - Recoverable Grant. Once a grant is marked as a Recoverable Grant, the Report Types do not include an option for "Financial" -- For Annual Finanical Report.     Please include this option so that CCU can upload regular annual Financial Reports (similar to the ones we have for regular grants) in addition to the other required reports for recoverable grants.   If this can be done soon, it would be greatly appreciated as reports for the current period have been received and CCU is unable to upload them.   Please let me know if further clarification on this is required."
"646886","List of All Grants does not contain active grants      List of All Grants does not contain active grants in Grantee Access.   Ex: Save the Children (UK).   See attachments."
"644030","Missing Pink Form Signed   Is it possible to create a report for Missing Pink Forms signed in the VGF Quality Control folder. We currently have a report for just missing pink forms but not for the signed ones."
"640546","Discrepancies in budget pages     We must have discussed this before, there is discrepancies between the two budget pages.  In image1, the Total budget for Unit Reserve Budget type is $49,502,558.23 and on the image2, the Total Budget for the Unit Reserve Budget type is $45,690,847.47  The difference between this two pages is one is breakdown by cost center and other one is breakdown by CC/LOW (Cost Center and Initiative); but the over total budget should still remain same."
"628793","Do not leave the workflow exception report blank when there is no exception          display wording like "there is no exception" when there is no exception        Reference Ticket : 611967"
"628759","Active Grantees Contact Info Report does not work properly             This report should list all grantees with at least one active grant as of a selected run date. It does not. I've pinpointed a few of the problems:     1) The report requires start date and end date as parameters, but it's not clear what should be entered. By experimentation I determined that the report will not include any grantee where the active grant’s ORIGINAL end date is earlier than the selected end date, even if the current end date is in the future. Furthermore, it needs to be determined whether for the Office of Communications' purposes an active grant is a grant whose status is approved, a grant that has not yet reached its end date, or a grant that has not yet been closed (for example, an expired grant with capital equipment reports pending).   2) The report also omits grants that do not have an end date -- consequently, Investees where the PRI has not yet closed, grantees with an equity grant associated with a PRI that has not yet closed, and grantees with grants awaiting government approval are omitted from the list.   It would probably be helpful to add an additional parameter: Country, with the option of choosing a single country, all countries, or a selection of countries.       Reference Ticket : 607776   I would recommend checking with the Office of Communications regarding the priority to be assigned fixing this report. When they need it, it is usually right away or close to it."
"628733","Grant in duplicate profile       Please move Req. #119117 from Grantee ID #32474 to Grantee ID#10419. We will then delete the latter grantee record. This should be done before anyone has a chance to use this record again.       Reference Ticket ID: 620928"
"626138","Permanent fix for CC337, Error in GBS for PRI Reporting Schedule      when user try to regenerate PRI report schedule, exception throw"
"1505315","Reset my ADP Password"
"1484650","CRM Configuration."
"1465597","Reset my ADP password ."
"1367957","reset my ADP password"
"1190411","Needs to reset the password for ADP e-time"
"1163221","One of the development tools I’m using requires that I upgrade Visual Studio from 2012 to 2013. Can you guys do that?"
"1100009","ADP Password reset"
"1075442","Mendoza, B. - requesting local admin rights for CRM testing on A. Stengel's PC"
"1075435","Mendoza, B. - request for local admin rights for CRM testing on J. Dimuyaga's PC"
"1014184","ADP Password reset."
"948422","Needs to reset her Grantee password"
"936257","Please install the Easy Upload to the NYCWS-PSD3 machine"
"888301","ADP password reset"
"876236","Please install and configure CRM for Outlook for users on the attached list.  Column G indicates which ones had been done.  Please give priority to anyone who has an “Assigned A Case..” value on column H.             Please let me know if you have any questions.             Thanks for all your help."
"849162","From:        Kothur, Kavitha   Sent:  Wednesday, December 04, 2013 1:34 AM  To:  GlobalServiceDesk  Cc:  Agrawal, Mitali  Subject:  Timecard                  Mitali is receiving a login failed message when accessing etime. Can the password be reset and sent to her email?                 Regards,        Kavitha"
"824872","DAG approved twice"
"818832","This could be because the user does not have admin right on the machine and the installation is not completed.  I include GSD on this email, so they can install it.   GSD, please note, user need the EA from GBS PlanA (testing environment).   regards,   Kevin Zhao @ FORDFOUNDATION"
"795061","Add recipients to automated email notifications re VP Recommendation of out-of-agenda Presidential-approval grants    When an out-of-agenda Presidential-approval grant (RGA) receives VP Recommendation, an email notification should be sent that reads "The following out-of-agenda grant has been VP Recommended and is ready for General Counsel review:"   The email should be sent to: - Responsible Program Officer - Grants Manager - Grants Processor (associated with the grant/Grants Manager) - Ken Monteiro - Elaine Kranich - Chris Gillespie"
