"Timestamp","Priority","Type","Subtype","Description","Source","IP Address","User","File Name","File Hash","Process Name","Rule Name","Ban Name"
"Oct 4 2014 09:44:29 PM","Info","Policy Enforcement","Execution block (prompt timeout)","File '/library/updates/031-08691/gatekeeperconfigdata.pkg' [4d17c12f7f251261b11138636c05791996675908a2511759f751d0005e87b1bc] was blocked because of a timeout waiting for user response.","nycmlt4990-0142.fordfound.org","172.21.215.123","root","gatekeeperconfigdata.pkg","4d17c12f7f251261b11138636c05791996675908a2511759f751d0005e87b1bc","installd","Prompt on unapproved scripts",""
"Oct 4 2014 09:35:15 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\windows\installer\52b93b1.msi' [a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","NT AUTHORITY\SYSTEM","52b93b1.msi","a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4","msiexec.exe","Report unapproved scripts",""
"Oct 4 2014 09:35:09 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\b.artemenko\appdata\local\downloaded installations\{2eba672c-c90f-4a28-980a-02d16298796d}\watchdoxwindowsplugin.msi' [a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","NT AUTHORITY\SYSTEM","watchdoxwindowsplugin.msi","a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4","msiexec.exe","Report unapproved scripts",""
"Oct 4 2014 09:35:08 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\b.artemenko\appdata\local\downloaded installations\{2eba672c-c90f-4a28-980a-02d16298796d}\watchdoxwindowsplugin.msi' [a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","FORDFOUNDATION\b.artemenko","watchdoxwindowsplugin.msi","a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4","msiexec.exe","Report unapproved scripts",""
"Oct 4 2014 09:34:56 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\b.artemenko\appdata\roaming\watchdox\updates\wdpluginsetup.exe' [20914134b1e45a43d56619e11e62b14a7cda6c84e8dd603b3db57527e98dca1e] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","FORDFOUNDATION\b.artemenko","wdpluginsetup.exe","20914134b1e45a43d56619e11e62b14a7cda6c84e8dd603b3db57527e98dca1e","watchdoxengine.exe","Report unapproved executables",""
"Oct 4 2014 08:59:42 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\beyond compare 4\bcshellex64.dll' [616b42e6d2a4c0b465d8bd870252ff4b8b4c262f4de811f29a96b2860df545ca] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4927-0343A","172.20.3.41","FORDFOUNDATION\n.oliva","bcshellex64.dll","616b42e6d2a4c0b465d8bd870252ff4b8b4c262f4de811f29a96b2860df545ca","explorer.exe","Report unapproved executables",""
"Oct 4 2014 08:35:14 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\windows\installer\4f4a03e.msi' [a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","NT AUTHORITY\SYSTEM","4f4a03e.msi","a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4","msiexec.exe","Report unapproved scripts",""
"Oct 4 2014 08:35:08 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\b.artemenko\appdata\local\downloaded installations\{2eba672c-c90f-4a28-980a-02d16298796d}\watchdoxwindowsplugin.msi' [a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","NT AUTHORITY\SYSTEM","watchdoxwindowsplugin.msi","a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4","msiexec.exe","Report unapproved scripts",""
"Oct 4 2014 08:35:07 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\b.artemenko\appdata\local\downloaded installations\{2eba672c-c90f-4a28-980a-02d16298796d}\watchdoxwindowsplugin.msi' [a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","FORDFOUNDATION\b.artemenko","watchdoxwindowsplugin.msi","a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4","msiexec.exe","Report unapproved scripts",""
"Oct 4 2014 08:34:55 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\b.artemenko\appdata\roaming\watchdox\updates\wdpluginsetup.exe' [20914134b1e45a43d56619e11e62b14a7cda6c84e8dd603b3db57527e98dca1e] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","FORDFOUNDATION\b.artemenko","wdpluginsetup.exe","20914134b1e45a43d56619e11e62b14a7cda6c84e8dd603b3db57527e98dca1e","watchdoxengine.exe","Report unapproved executables",""
"Oct 4 2014 07:35:12 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\windows\installer\4bdabb2.msi' [a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","NT AUTHORITY\SYSTEM","4bdabb2.msi","a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4","msiexec.exe","Report unapproved scripts",""
"Oct 4 2014 07:35:06 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\b.artemenko\appdata\local\downloaded installations\{2eba672c-c90f-4a28-980a-02d16298796d}\watchdoxwindowsplugin.msi' [a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","NT AUTHORITY\SYSTEM","watchdoxwindowsplugin.msi","a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4","msiexec.exe","Report unapproved scripts",""
"Oct 4 2014 07:35:05 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\b.artemenko\appdata\local\downloaded installations\{2eba672c-c90f-4a28-980a-02d16298796d}\watchdoxwindowsplugin.msi' [a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","FORDFOUNDATION\b.artemenko","watchdoxwindowsplugin.msi","a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4","msiexec.exe","Report unapproved scripts",""
"Oct 4 2014 07:34:53 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\b.artemenko\appdata\roaming\watchdox\updates\wdpluginsetup.exe' [20914134b1e45a43d56619e11e62b14a7cda6c84e8dd603b3db57527e98dca1e] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","FORDFOUNDATION\b.artemenko","wdpluginsetup.exe","20914134b1e45a43d56619e11e62b14a7cda6c84e8dd603b3db57527e98dca1e","watchdoxengine.exe","Report unapproved executables",""
"Oct 4 2014 06:35:10 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\windows\installer\486b793.msi' [a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","NT AUTHORITY\SYSTEM","486b793.msi","a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4","msiexec.exe","Report unapproved scripts",""
"Oct 4 2014 06:35:04 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\b.artemenko\appdata\local\downloaded installations\{2eba672c-c90f-4a28-980a-02d16298796d}\watchdoxwindowsplugin.msi' [a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","NT AUTHORITY\SYSTEM","watchdoxwindowsplugin.msi","a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4","msiexec.exe","Report unapproved scripts",""
"Oct 4 2014 06:35:03 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\b.artemenko\appdata\local\downloaded installations\{2eba672c-c90f-4a28-980a-02d16298796d}\watchdoxwindowsplugin.msi' [a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","FORDFOUNDATION\b.artemenko","watchdoxwindowsplugin.msi","a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4","msiexec.exe","Report unapproved scripts",""
"Oct 4 2014 06:34:51 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\b.artemenko\appdata\roaming\watchdox\updates\wdpluginsetup.exe' [20914134b1e45a43d56619e11e62b14a7cda6c84e8dd603b3db57527e98dca1e] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","FORDFOUNDATION\b.artemenko","wdpluginsetup.exe","20914134b1e45a43d56619e11e62b14a7cda6c84e8dd603b3db57527e98dca1e","watchdoxengine.exe","Report unapproved executables",""
"Oct 4 2014 05:35:09 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\windows\installer\44fc46d.msi' [a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","NT AUTHORITY\SYSTEM","44fc46d.msi","a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4","msiexec.exe","Report unapproved scripts",""
"Oct 4 2014 05:35:03 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\b.artemenko\appdata\local\downloaded installations\{2eba672c-c90f-4a28-980a-02d16298796d}\watchdoxwindowsplugin.msi' [a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","NT AUTHORITY\SYSTEM","watchdoxwindowsplugin.msi","a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4","msiexec.exe","Report unapproved scripts",""
"Oct 4 2014 05:35:02 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\b.artemenko\appdata\local\downloaded installations\{2eba672c-c90f-4a28-980a-02d16298796d}\watchdoxwindowsplugin.msi' [a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","FORDFOUNDATION\b.artemenko","watchdoxwindowsplugin.msi","a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4","msiexec.exe","Report unapproved scripts",""
"Oct 4 2014 05:34:50 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\b.artemenko\appdata\roaming\watchdox\updates\wdpluginsetup.exe' [20914134b1e45a43d56619e11e62b14a7cda6c84e8dd603b3db57527e98dca1e] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","FORDFOUNDATION\b.artemenko","wdpluginsetup.exe","20914134b1e45a43d56619e11e62b14a7cda6c84e8dd603b3db57527e98dca1e","watchdoxengine.exe","Report unapproved executables",""
"Oct 4 2014 04:35:08 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\windows\installer\418ce6a.msi' [a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","NT AUTHORITY\SYSTEM","418ce6a.msi","a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4","msiexec.exe","Report unapproved scripts",""
"Oct 4 2014 04:35:02 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\b.artemenko\appdata\local\downloaded installations\{2eba672c-c90f-4a28-980a-02d16298796d}\watchdoxwindowsplugin.msi' [a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","NT AUTHORITY\SYSTEM","watchdoxwindowsplugin.msi","a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4","msiexec.exe","Report unapproved scripts",""
"Oct 4 2014 04:35:00 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\b.artemenko\appdata\local\downloaded installations\{2eba672c-c90f-4a28-980a-02d16298796d}\watchdoxwindowsplugin.msi' [a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","FORDFOUNDATION\b.artemenko","watchdoxwindowsplugin.msi","a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4","msiexec.exe","Report unapproved scripts",""
"Oct 4 2014 04:34:48 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\b.artemenko\appdata\roaming\watchdox\updates\wdpluginsetup.exe' [20914134b1e45a43d56619e11e62b14a7cda6c84e8dd603b3db57527e98dca1e] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","FORDFOUNDATION\b.artemenko","wdpluginsetup.exe","20914134b1e45a43d56619e11e62b14a7cda6c84e8dd603b3db57527e98dca1e","watchdoxengine.exe","Report unapproved executables",""
"Oct 4 2014 03:35:06 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\windows\installer\3e1d9bf.msi' [a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","NT AUTHORITY\SYSTEM","3e1d9bf.msi","a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4","msiexec.exe","Report unapproved scripts",""
"Oct 4 2014 03:35:00 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\b.artemenko\appdata\local\downloaded installations\{2eba672c-c90f-4a28-980a-02d16298796d}\watchdoxwindowsplugin.msi' [a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","NT AUTHORITY\SYSTEM","watchdoxwindowsplugin.msi","a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4","msiexec.exe","Report unapproved scripts",""
"Oct 4 2014 03:34:59 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\b.artemenko\appdata\local\downloaded installations\{2eba672c-c90f-4a28-980a-02d16298796d}\watchdoxwindowsplugin.msi' [a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","FORDFOUNDATION\b.artemenko","watchdoxwindowsplugin.msi","a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4","msiexec.exe","Report unapproved scripts",""
"Oct 4 2014 03:34:47 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\b.artemenko\appdata\roaming\watchdox\updates\wdpluginsetup.exe' [20914134b1e45a43d56619e11e62b14a7cda6c84e8dd603b3db57527e98dca1e] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","FORDFOUNDATION\b.artemenko","wdpluginsetup.exe","20914134b1e45a43d56619e11e62b14a7cda6c84e8dd603b3db57527e98dca1e","watchdoxengine.exe","Report unapproved executables",""
"Oct 4 2014 02:35:05 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\windows\installer\3aae5cf.msi' [a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","NT AUTHORITY\SYSTEM","3aae5cf.msi","a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4","msiexec.exe","Report unapproved scripts",""
"Oct 4 2014 02:34:59 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\b.artemenko\appdata\local\downloaded installations\{2eba672c-c90f-4a28-980a-02d16298796d}\watchdoxwindowsplugin.msi' [a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","NT AUTHORITY\SYSTEM","watchdoxwindowsplugin.msi","a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4","msiexec.exe","Report unapproved scripts",""
"Oct 4 2014 02:34:57 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\b.artemenko\appdata\local\downloaded installations\{2eba672c-c90f-4a28-980a-02d16298796d}\watchdoxwindowsplugin.msi' [a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","FORDFOUNDATION\b.artemenko","watchdoxwindowsplugin.msi","a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4","msiexec.exe","Report unapproved scripts",""
"Oct 4 2014 02:34:45 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\b.artemenko\appdata\roaming\watchdox\updates\wdpluginsetup.exe' [20914134b1e45a43d56619e11e62b14a7cda6c84e8dd603b3db57527e98dca1e] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","FORDFOUNDATION\b.artemenko","wdpluginsetup.exe","20914134b1e45a43d56619e11e62b14a7cda6c84e8dd603b3db57527e98dca1e","watchdoxengine.exe","Report unapproved executables",""
"Oct 4 2014 02:31:55 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\y.yang\appdata\local\microsoft\windows\temporary internet files\content.ie5\2imlgi2z\setup.exe' [70219e804a75ae49518081cc7d50f28bccc00c05a8014adcf12302b5db51bb58] was blocked because it was unapproved.","FORDFOUNDATION\CHNLT155","172.21.215.132","FORDFOUNDATION\y.yang","setup.exe","70219e804a75ae49518081cc7d50f28bccc00c05a8014adcf12302b5db51bb58","iexplore.exe","Block unapproved executables",""
"Oct 4 2014 01:35:03 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\windows\installer\373f078.msi' [a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","NT AUTHORITY\SYSTEM","373f078.msi","a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4","msiexec.exe","Report unapproved scripts",""
"Oct 4 2014 01:34:57 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\b.artemenko\appdata\local\downloaded installations\{2eba672c-c90f-4a28-980a-02d16298796d}\watchdoxwindowsplugin.msi' [a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","NT AUTHORITY\SYSTEM","watchdoxwindowsplugin.msi","a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4","msiexec.exe","Report unapproved scripts",""
"Oct 4 2014 01:34:56 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\b.artemenko\appdata\local\downloaded installations\{2eba672c-c90f-4a28-980a-02d16298796d}\watchdoxwindowsplugin.msi' [a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","FORDFOUNDATION\b.artemenko","watchdoxwindowsplugin.msi","a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4","msiexec.exe","Report unapproved scripts",""
"Oct 4 2014 01:34:44 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\b.artemenko\appdata\roaming\watchdox\updates\wdpluginsetup.exe' [20914134b1e45a43d56619e11e62b14a7cda6c84e8dd603b3db57527e98dca1e] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","FORDFOUNDATION\b.artemenko","wdpluginsetup.exe","20914134b1e45a43d56619e11e62b14a7cda6c84e8dd603b3db57527e98dca1e","watchdoxengine.exe","Report unapproved executables",""
"Oct 4 2014 12:35:02 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\windows\installer\33cfd42.msi' [a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","NT AUTHORITY\SYSTEM","33cfd42.msi","a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4","msiexec.exe","Report unapproved scripts",""
"Oct 4 2014 12:34:56 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\b.artemenko\appdata\local\downloaded installations\{2eba672c-c90f-4a28-980a-02d16298796d}\watchdoxwindowsplugin.msi' [a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","NT AUTHORITY\SYSTEM","watchdoxwindowsplugin.msi","a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4","msiexec.exe","Report unapproved scripts",""
"Oct 4 2014 12:34:54 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\b.artemenko\appdata\local\downloaded installations\{2eba672c-c90f-4a28-980a-02d16298796d}\watchdoxwindowsplugin.msi' [a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","FORDFOUNDATION\b.artemenko","watchdoxwindowsplugin.msi","a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4","msiexec.exe","Report unapproved scripts",""
"Oct 4 2014 12:34:43 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\b.artemenko\appdata\roaming\watchdox\updates\wdpluginsetup.exe' [20914134b1e45a43d56619e11e62b14a7cda6c84e8dd603b3db57527e98dca1e] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","FORDFOUNDATION\b.artemenko","wdpluginsetup.exe","20914134b1e45a43d56619e11e62b14a7cda6c84e8dd603b3db57527e98dca1e","watchdoxengine.exe","Report unapproved executables",""
"Oct 4 2014 11:34:59 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\windows\installer\3060701.msi' [a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","NT AUTHORITY\SYSTEM","3060701.msi","a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4","msiexec.exe","Report unapproved scripts",""
"Oct 4 2014 11:34:53 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\b.artemenko\appdata\local\downloaded installations\{2eba672c-c90f-4a28-980a-02d16298796d}\watchdoxwindowsplugin.msi' [a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","NT AUTHORITY\SYSTEM","watchdoxwindowsplugin.msi","a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4","msiexec.exe","Report unapproved scripts",""
"Oct 4 2014 11:34:52 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\b.artemenko\appdata\local\downloaded installations\{2eba672c-c90f-4a28-980a-02d16298796d}\watchdoxwindowsplugin.msi' [a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","FORDFOUNDATION\b.artemenko","watchdoxwindowsplugin.msi","a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4","msiexec.exe","Report unapproved scripts",""
"Oct 4 2014 11:34:41 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\b.artemenko\appdata\roaming\watchdox\updates\wdpluginsetup.exe' [20914134b1e45a43d56619e11e62b14a7cda6c84e8dd603b3db57527e98dca1e] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","FORDFOUNDATION\b.artemenko","wdpluginsetup.exe","20914134b1e45a43d56619e11e62b14a7cda6c84e8dd603b3db57527e98dca1e","watchdoxengine.exe","Report unapproved executables",""
"Oct 4 2014 11:13:37 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\i.tumuhimbise\appdata\roaming\robocopy7.dll' [b5374d2e24a68c5b757a6de38d93643ffab09bd233970cea6ca9d1b287581d3c] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\KENLT215","172.20.46.178","FORDFOUNDATION\i.tumuhimbise","robocopy7.dll","b5374d2e24a68c5b757a6de38d93643ffab09bd233970cea6ca9d1b287581d3c","rundll32.exe","Report unapproved executables",""
"Oct 4 2014 11:13:36 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\i.tumuhimbise\appdata\roaming\robocopy7.dll' [b5374d2e24a68c5b757a6de38d93643ffab09bd233970cea6ca9d1b287581d3c] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\KENLT215","172.20.46.178","FORDFOUNDATION\i.tumuhimbise","robocopy7.dll","b5374d2e24a68c5b757a6de38d93643ffab09bd233970cea6ca9d1b287581d3c","rundll32.exe","Report unapproved executables",""
"Oct 4 2014 10:34:59 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\windows\installer\2cf165c.msi' [a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","NT AUTHORITY\SYSTEM","2cf165c.msi","a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4","msiexec.exe","Report unapproved scripts",""
"Oct 4 2014 10:34:53 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\b.artemenko\appdata\local\downloaded installations\{2eba672c-c90f-4a28-980a-02d16298796d}\watchdoxwindowsplugin.msi' [a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.33","NT AUTHORITY\SYSTEM","watchdoxwindowsplugin.msi","a98398e798827ee8801e3889cdb197e325757eec46b43dbcf9e816053074add4","msiexec.exe","Report unapproved scripts",""
